id,BeatsPerMinute
657328,120.7691
657329,121.85227
657330,123.40753
657331,122.01909
657332,124.25742
657333,123.73686
657334,125.95066
657335,120.8262
657336,118.7104
657337,122.46552
657338,120.6976
657339,119.46268
657340,124.44464
657341,122.11379
657342,123.6975
657343,121.13587
657344,123.32784
657345,122.00615
657346,122.2376
657347,122.48175
657348,120.40052
657349,120.96772
657350,122.90284
657351,115.835205
657352,124.531715
657353,123.571724
657354,123.91176
657355,125.36724
657356,124.0185
657357,119.29665
657358,119.42251
657359,116.92962
657360,121.94869
657361,119.58474
657362,123.25982
657363,119.83838
657364,117.52715
657365,121.00489
657366,124.199776
657367,124.19859
657368,124.95974
657369,123.61697
657370,120.304436
657371,122.474846
657372,123.76532
657373,122.37522
657374,122.2319
657375,120.200066
657376,122.14059
657377,125.78159
657378,118.6371
657379,124.02188
657380,123.37656
657381,117.85405
657382,122.67494
657383,122.45673
657384,122.55831
657385,122.041794
657386,122.762566
657387,124.44818
657388,123.53221
657389,120.914604
657390,119.85796
657391,119.34313
657392,123.79015
657393,121.32181
657394,118.91418
657395,120.971245
657396,122.35705
657397,122.37891
657398,122.99247
657399,121.99782
657400,121.39116
657401,125.20745
657402,117.99252
657403,123.6559
657404,118.010956
657405,124.88332
657406,121.506165
657407,122.68334
657408,123.33538
657409,121.16845
657410,126.208885
657411,122.635155
657412,119.9487
657413,124.49201
657414,124.55718
657415,122.867905
657416,120.74668
657417,122.11133
657418,125.73058
657419,122.10371
657420,123.20725
657421,124.56064
657422,120.066376
657423,123.36075
657424,122.914795
657425,127.29168
657426,122.579285
657427,122.92999
657428,119.694534
657429,118.33908
657430,120.66925
657431,122.413155
657432,124.57594
657433,128.13121
657434,119.37313
657435,124.50771
657436,119.18445
657437,124.59478
657438,123.18075
657439,118.7087
657440,119.71805
657441,124.28626
657442,123.45156
657443,120.64754
657444,121.58871
657445,124.902855
657446,124.455086
657447,120.55463
657448,125.569885
657449,117.81605
657450,123.95647
657451,127.569626
657452,122.91518
657453,120.9665
657454,121.67495
657455,126.12114
657456,121.61898
657457,123.15097
657458,122.75167
657459,120.924576
657460,122.05789
657461,120.87468
657462,121.7069
657463,123.46797
657464,124.247185
657465,119.14229
657466,122.189575
657467,125.176735
657468,126.21685
657469,117.42969
657470,125.614365
657471,122.53357
657472,121.99407
657473,121.215645
657474,121.966705
657475,124.41881
657476,120.33013
657477,119.5022
657478,124.83568
657479,122.02752
657480,121.797966
657481,120.98092
657482,119.33807
657483,124.34183
657484,122.34933
657485,121.93944
657486,121.9283
657487,122.48065
657488,122.71652
657489,121.06696
657490,121.96201
657491,122.12938
657492,122.946465
657493,120.13763
657494,121.08932
657495,122.81866
657496,122.43978
657497,124.25145
657498,125.58236
657499,122.36756
657500,123.0424
657501,122.07004
657502,124.926834
657503,122.05789
657504,121.33563
657505,117.31998
657506,118.821976
657507,124.32815
657508,121.21923
657509,124.3019
657510,122.621185
657511,123.16837
657512,119.99513
657513,120.91613
657514,121.25328
657515,120.02573
657516,119.99405
657517,121.86729
657518,119.79086
657519,124.34935
657520,118.98008
657521,116.715805
657522,118.11333
657523,126.67316
657524,125.17235
657525,123.55109
657526,123.200905
657527,124.549355
657528,121.10826
657529,124.601616
657530,122.43569
657531,118.08642
657532,121.70517
657533,122.74763
657534,119.49506
657535,120.00982
657536,123.47514
657537,120.756676
657538,116.70108
657539,121.78552
657540,124.080864
657541,119.9845
657542,121.53336
657543,119.01946
657544,117.34006
657545,124.968254
657546,114.85493
657547,120.93235
657548,123.22529
657549,119.17518
657550,124.05421
657551,120.92635
657552,120.673676
657553,120.31417
657554,119.89184
657555,122.10322
657556,120.42689
657557,120.80799
657558,121.519485
657559,123.062836
657560,122.53365
657561,118.54816
657562,121.1462
657563,119.47927
657564,123.52006
657565,123.78235
657566,119.07421
657567,124.05298
657568,121.83359
657569,120.08866
657570,124.26946
657571,121.193214
657572,122.56576
657573,120.76238
657574,121.78585
657575,120.717224
657576,121.35671
657577,119.099174
657578,119.27491
657579,122.34314
657580,117.57504
657581,125.44591
657582,123.52653
657583,123.95853
657584,120.25065
657585,118.517845
657586,125.925316
657587,122.55062
657588,123.04742
657589,122.73565
657590,120.116005
657591,123.59588
657592,124.56572
657593,123.17657
657594,122.77256
657595,124.575874
657596,121.6002
657597,124.68841
657598,123.005264
657599,121.89563
657600,128.34795
657601,123.21905
657602,123.8489
657603,120.783615
657604,121.73278
657605,121.3589
657606,118.46043
657607,127.741905
657608,119.049774
657609,121.050514
657610,123.00417
657611,118.86219
657612,123.89692
657613,122.68237
657614,120.969696
657615,120.59107
657616,123.117584
657617,121.55695
657618,120.21368
657619,126.591034
657620,119.829605
657621,122.69597
657622,124.36434
657623,120.49888
657624,119.20364
657625,124.44042
657626,122.38357
657627,121.72692
657628,125.63267
657629,121.81438
657630,122.972115
657631,118.41972
657632,124.632614
657633,121.34354
657634,122.41013
657635,124.87756
657636,120.713776
657637,120.55597
657638,122.174095
657639,121.79931
657640,121.97958
657641,119.45633
657642,117.788185
657643,122.5049
657644,120.94791
657645,116.562775
657646,121.12236
657647,120.10873
657648,121.09117
657649,121.63804
657650,120.184814
657651,124.871864
657652,126.980095
657653,118.431046
657654,117.99663
657655,122.361336
657656,123.0233
657657,124.58514
657658,123.82014
657659,122.92478
657660,122.06171
657661,125.20878
657662,123.34722
657663,123.3772
657664,121.14342
657665,123.21464
657666,120.62876
657667,117.71547
657668,121.04417
657669,124.42492
657670,124.28016
657671,117.46032
657672,123.83206
657673,120.12909
657674,123.671745
657675,118.71179
657676,123.89946
657677,126.14752
657678,124.38482
657679,122.197174
657680,122.37556
657681,123.30288
657682,123.25513
657683,123.466125
657684,122.042564
657685,123.06299
657686,119.74657
657687,118.90832
657688,117.80464
657689,121.36355
657690,122.65798
657691,124.21157
657692,116.89749
657693,122.51688
657694,121.78352
657695,127.24834
657696,121.671455
657697,122.9643
657698,121.88035
657699,121.777016
657700,125.4025
657701,123.04926
657702,124.87259
657703,123.29503
657704,125.417854
657705,122.83098
657706,117.144485
657707,116.33702
657708,123.669106
657709,123.553505
657710,123.43185
657711,120.57929
657712,121.48988
657713,123.185616
657714,120.98695
657715,125.541374
657716,120.07709
657717,121.06635
657718,120.14505
657719,117.51321
657720,119.15462
657721,120.793106
657722,121.66875
657723,118.78451
657724,119.46368
657725,120.90156
657726,123.4435
657727,120.156204
657728,121.45348
657729,123.40314
657730,123.94279
657731,121.42794
657732,122.78462
657733,121.81753
657734,122.276886
657735,118.58282
657736,122.325356
657737,126.022
657738,118.037125
657739,122.18916
657740,123.2613
657741,122.13031
657742,126.72923
657743,124.70755
657744,124.15406
657745,123.408844
657746,123.38929
657747,117.821205
657748,123.09102
657749,119.53548
657750,122.39385
657751,124.12086
657752,124.129456
657753,122.87266
657754,119.12985
657755,122.57155
657756,125.15898
657757,122.00563
657758,120.18865
657759,116.45852
657760,119.150925
657761,124.659225
657762,120.97049
657763,122.159805
657764,123.540985
657765,121.84905
657766,123.766846
657767,125.31632
657768,120.51202
657769,117.135506
657770,121.851555
657771,120.36118
657772,122.60461
657773,122.792046
657774,120.76337
657775,122.47714
657776,122.29404
657777,123.41995
657778,124.944626
657779,125.91802
657780,123.63772
657781,121.99646
657782,123.970634
657783,125.47476
657784,120.26309
657785,121.51537
657786,123.00025
657787,122.929115
657788,124.63544
657789,125.34943
657790,124.18941
657791,126.41461
657792,122.125656
657793,123.273125
657794,124.44875
657795,121.60895
657796,115.89821
657797,123.017426
657798,120.083046
657799,124.59393
657800,121.74154
657801,123.09689
657802,118.13873
657803,122.31545
657804,118.79924
657805,121.24316
657806,119.7435
657807,121.23135
657808,125.05189
657809,119.9667
657810,120.51065
657811,119.43477
657812,122.795296
657813,122.89622
657814,125.51769
657815,119.02081
657816,121.546844
657817,118.05904
657818,122.08988
657819,120.52957
657820,123.24776
657821,127.4378
657822,124.89668
657823,124.62638
657824,121.12455
657825,124.47266
657826,125.32229
657827,119.48027
657828,126.23569
657829,122.05935
657830,122.446945
657831,123.02365
657832,124.61216
657833,127.26458
657834,122.95281
657835,119.32852
657836,121.70442
657837,116.76157
657838,121.26488
657839,120.52244
657840,123.18028
657841,123.242096
657842,120.40756
657843,118.01102
657844,119.426544
657845,123.71821
657846,122.66219
657847,121.99083
657848,121.51171
657849,120.57222
657850,121.319305
657851,119.93722
657852,121.549805
657853,122.154785
657854,125.48848
657855,121.94667
657856,120.51245
657857,122.51094
657858,124.67076
657859,123.193344
657860,119.243996
657861,123.43944
657862,121.060684
657863,125.20293
657864,119.67198
657865,127.08101
657866,124.379875
657867,124.24073
657868,117.7974
657869,123.26699
657870,124.793015
657871,122.31768
657872,120.29723
657873,121.71452
657874,124.47321
657875,122.59597
657876,126.79183
657877,120.38948
657878,126.12227
657879,125.785904
657880,119.78086
657881,124.10347
657882,124.22108
657883,121.626076
657884,120.80603
657885,124.1642
657886,116.895966
657887,122.80286
657888,122.91635
657889,123.4927
657890,121.19045
657891,123.96084
657892,123.19312
657893,119.74405
657894,121.758995
657895,122.01153
657896,119.056465
657897,123.73331
657898,125.64568
657899,118.23954
657900,120.47526
657901,120.57446
657902,122.936775
657903,118.128044
657904,122.14363
657905,123.8204
657906,122.43185
657907,121.59046
657908,121.66378
657909,120.16778
657910,121.25001
657911,124.20786
657912,125.64072
657913,123.53159
657914,119.938484
657915,120.76908
657916,124.92736
657917,121.04637
657918,119.94383
657919,125.03592
657920,119.22174
657921,118.891754
657922,122.53454
657923,121.3771
657924,123.38461
657925,121.25575
657926,124.72463
657927,122.96808
657928,126.33222
657929,119.29004
657930,121.18144
657931,122.15421
657932,123.607185
657933,119.7165
657934,119.24664
657935,122.762794
657936,121.029724
657937,124.695114
657938,120.20963
657939,121.742294
657940,119.83941
657941,119.52936
657942,118.99799
657943,120.46697
657944,122.3241
657945,119.36951
657946,125.4217
657947,121.037056
657948,124.296585
657949,119.89797
657950,121.79645
657951,124.845985
657952,119.96065
657953,119.321754
657954,125.78938
657955,119.86747
657956,119.902016
657957,122.810135
657958,121.52476
657959,121.71629
657960,121.249
657961,123.22102
657962,121.35013
657963,121.205696
657964,122.77993
657965,123.882706
657966,117.80959
657967,123.22611
657968,120.87468
657969,122.81245
657970,120.3688
657971,125.597275
657972,119.103874
657973,126.64699
657974,122.82023
657975,124.48971
657976,119.15737
657977,122.55868
657978,117.78051
657979,122.855225
657980,119.334755
657981,121.58731
657982,123.068375
657983,123.91954
657984,122.188286
657985,124.20598
657986,118.7777
657987,121.2604
657988,119.57367
657989,119.61679
657990,121.84368
657991,123.91162
657992,119.29124
657993,121.37767
657994,121.77501
657995,119.84009
657996,126.354645
657997,122.55526
657998,126.09867
657999,125.92382
658000,127.67568
658001,126.71234
658002,123.16595
658003,121.334366
658004,121.27625
658005,124.81803
658006,123.56244
658007,121.26258
658008,121.889656
658009,125.13291
658010,122.14141
658011,120.31002
658012,121.83591
658013,118.20572
658014,123.974815
658015,122.93187
658016,124.00095
658017,126.42395
658018,119.499504
658019,120.85405
658020,120.726944
658021,121.66261
658022,121.54806
658023,118.40415
658024,124.43209
658025,121.40635
658026,122.15473
658027,118.88916
658028,117.86645
658029,126.69685
658030,122.8681
658031,122.94821
658032,123.31922
658033,125.22677
658034,124.512505
658035,122.59589
658036,123.39029
658037,120.01181
658038,123.383865
658039,125.57335
658040,121.9916
658041,118.75769
658042,121.898636
658043,119.59712
658044,121.632095
658045,121.90697
658046,126.25474
658047,121.06273
658048,119.99763
658049,123.96532
658050,118.87833
658051,122.04595
658052,124.34031
658053,121.54635
658054,123.27394
658055,120.92471
658056,122.02981
658057,122.084526
658058,120.742546
658059,120.220665
658060,124.253296
658061,121.3789
658062,121.69885
658063,119.87091
658064,124.84578
658065,122.17863
658066,121.30831
658067,120.765976
658068,122.59657
658069,124.56983
658070,123.08134
658071,123.235435
658072,120.53901
658073,119.874855
658074,119.91488
658075,123.733406
658076,120.98251
658077,121.83657
658078,125.78172
658079,122.17213
658080,124.12354
658081,118.016235
658082,121.46527
658083,121.42323
658084,122.53468
658085,124.8428
658086,119.668045
658087,118.969
658088,120.25785
658089,123.30231
658090,120.20474
658091,120.49421
658092,124.800835
658093,119.918335
658094,122.98304
658095,120.41845
658096,117.94249
658097,122.15725
658098,122.04848
658099,119.797806
658100,123.706924
658101,122.224464
658102,119.68236
658103,121.99326
658104,122.3989
658105,122.92395
658106,122.84714
658107,119.29427
658108,121.86637
658109,123.50343
658110,123.40843
658111,118.68879
658112,125.299
658113,123.99413
658114,120.64103
658115,123.00764
658116,122.3332
658117,124.78109
658118,121.36375
658119,122.195404
658120,123.20757
658121,121.27131
658122,122.91897
658123,125.62533
658124,121.768654
658125,125.80507
658126,121.234474
658127,118.2978
658128,124.570496
658129,123.75722
658130,118.699745
658131,122.089485
658132,126.80917
658133,120.51642
658134,124.1082
658135,116.93857
658136,124.25759
658137,122.579544
658138,123.55329
658139,118.51551
658140,127.634895
658141,122.341606
658142,123.65431
658143,118.9491
658144,124.500175
658145,122.524666
658146,121.9772
658147,124.88457
658148,125.453865
658149,119.442635
658150,121.2043
658151,122.58082
658152,117.349014
658153,120.79617
658154,120.45653
658155,121.88472
658156,123.536476
658157,123.62433
658158,123.27528
658159,122.52714
658160,125.3994
658161,124.80267
658162,118.75029
658163,121.07984
658164,122.405716
658165,121.11955
658166,121.03156
658167,119.70584
658168,122.03763
658169,119.09146
658170,124.241196
658171,121.56605
658172,123.35839
658173,123.27748
658174,124.87475
658175,125.09214
658176,120.06241
658177,123.09227
658178,125.71826
658179,121.6655
658180,121.066086
658181,123.40999
658182,123.47614
658183,119.754364
658184,120.87585
658185,120.446655
658186,122.401146
658187,123.59435
658188,122.566315
658189,119.447754
658190,121.55677
658191,123.52181
658192,119.50917
658193,125.42301
658194,123.38666
658195,118.444
658196,118.4699
658197,124.1949
658198,120.54362
658199,122.2591
658200,120.365486
658201,123.561226
658202,120.39388
658203,123.056915
658204,121.8837
658205,124.203514
658206,123.319595
658207,119.33063
658208,121.11185
658209,124.90379
658210,123.40808
658211,126.90563
658212,124.312675
658213,120.887665
658214,122.52422
658215,121.55241
658216,122.722916
658217,122.209915
658218,121.87104
658219,123.25782
658220,125.10061
658221,119.797226
658222,119.41384
658223,122.379814
658224,120.96824
658225,121.40343
658226,124.74086
658227,123.72133
658228,119.343025
658229,124.955956
658230,126.41827
658231,119.80353
658232,121.86332
658233,120.42211
658234,120.50327
658235,123.52439
658236,122.30321
658237,120.95659
658238,122.84057
658239,121.92126
658240,119.04096
658241,124.05478
658242,120.700386
658243,125.98181
658244,121.22031
658245,120.36435
658246,123.310394
658247,120.8067
658248,120.11515
658249,127.21169
658250,121.235535
658251,124.53277
658252,121.11444
658253,120.99015
658254,124.49297
658255,121.8862
658256,121.5224
658257,124.9749
658258,124.950584
658259,120.8316
658260,121.07281
658261,121.97718
658262,126.95856
658263,121.22085
658264,121.00673
658265,122.64732
658266,122.534996
658267,125.263
658268,121.65085
658269,121.91023
658270,119.03288
658271,116.8065
658272,117.589615
658273,118.46093
658274,121.26444
658275,125.16139
658276,119.8277
658277,124.86469
658278,121.34845
658279,121.18
658280,124.45529
658281,123.99766
658282,122.161446
658283,122.03479
658284,122.58407
658285,124.61285
658286,125.68026
658287,120.25454
658288,120.773605
658289,124.00497
658290,120.20567
658291,122.51142
658292,122.92593
658293,122.57528
658294,128.30983
658295,123.229515
658296,117.36077
658297,122.82213
658298,121.943
658299,121.80643
658300,124.87066
658301,123.199036
658302,123.9503
658303,123.62515
658304,119.958916
658305,121.28707
658306,120.41551
658307,127.245094
658308,118.19954
658309,120.302505
658310,123.66802
658311,120.241035
658312,122.19613
658313,123.956085
658314,121.718475
658315,121.993484
658316,122.32978
658317,121.662224
658318,123.76314
658319,122.00604
658320,122.76077
658321,122.51202
658322,119.428246
658323,119.8165
658324,122.25961
658325,122.773186
658326,122.23222
658327,122.33793
658328,125.050766
658329,119.95899
658330,123.0724
658331,119.951645
658332,118.36867
658333,120.95807
658334,120.85735
658335,121.384766
658336,122.63803
658337,123.28573
658338,120.497444
658339,119.60789
658340,120.5967
658341,123.617134
658342,126.01782
658343,124.79344
658344,125.3317
658345,120.20407
658346,121.468414
658347,122.72368
658348,121.434074
658349,119.3567
658350,120.6626
658351,123.30009
658352,122.91194
658353,127.55539
658354,126.191925
658355,123.65113
658356,124.0203
658357,120.248764
658358,126.21165
658359,122.61848
658360,121.125854
658361,118.26676
658362,123.27951
658363,118.72727
658364,119.80006
658365,117.69212
658366,122.203575
658367,124.759125
658368,122.707504
658369,120.19518
658370,124.149
658371,119.7597
658372,123.0576
658373,119.85877
658374,124.00587
658375,120.7246
658376,125.39649
658377,121.06907
658378,121.15915
658379,120.85605
658380,126.80025
658381,123.497536
658382,123.60898
658383,118.90546
658384,122.18507
658385,116.52859
658386,122.33313
658387,120.7508
658388,121.81865
658389,118.93227
658390,120.8154
658391,122.09507
658392,124.20735
658393,118.95348
658394,120.919586
658395,126.870476
658396,121.36487
658397,120.967155
658398,122.205376
658399,119.66026
658400,121.99797
658401,124.8871
658402,118.85212
658403,120.24977
658404,119.731926
658405,124.05482
658406,119.983345
658407,122.694305
658408,121.60594
658409,118.58198
658410,123.15308
658411,124.506454
658412,120.71605
658413,123.1092
658414,120.15573
658415,120.68416
658416,122.646286
658417,122.88719
658418,120.55841
658419,118.97031
658420,118.66469
658421,122.64977
658422,126.01137
658423,124.017
658424,123.86306
658425,125.04089
658426,123.794365
658427,126.12443
658428,120.4587
658429,122.21464
658430,124.288216
658431,124.28327
658432,123.26375
658433,123.49834
658434,120.31423
658435,124.14122
658436,120.61699
658437,124.879524
658438,123.59763
658439,123.839745
658440,119.086975
658441,122.58043
658442,121.4005
658443,123.848434
658444,127.78678
658445,120.653175
658446,122.482216
658447,122.48056
658448,124.86361
658449,121.615585
658450,117.82812
658451,119.43413
658452,120.34872
658453,125.0322
658454,120.775055
658455,119.82306
658456,117.835556
658457,122.95007
658458,121.56625
658459,123.66906
658460,121.00084
658461,123.610664
658462,124.054634
658463,124.4483
658464,123.27973
658465,121.26703
658466,119.30697
658467,122.299
658468,119.57363
658469,127.39092
658470,119.41754
658471,123.55033
658472,125.17002
658473,123.39202
658474,119.704094
658475,120.554794
658476,126.76533
658477,124.09031
658478,122.69125
658479,122.57999
658480,121.39533
658481,121.74783
658482,129.60474
658483,122.3723
658484,118.96505
658485,124.89662
658486,123.59795
658487,119.590324
658488,121.69061
658489,122.24602
658490,123.11205
658491,120.58738
658492,123.37001
658493,120.61393
658494,125.89258
658495,120.66786
658496,123.57391
658497,119.88799
658498,123.884865
658499,119.298965
658500,123.583015
658501,119.36767
658502,118.96346
658503,122.33086
658504,120.62958
658505,120.78779
658506,122.03419
658507,119.12654
658508,121.69164
658509,121.56849
658510,116.40797
658511,125.24325
658512,125.849335
658513,116.73399
658514,124.055214
658515,121.025444
658516,120.25008
658517,120.62068
658518,122.67776
658519,121.99061
658520,123.562416
658521,120.89096
658522,123.40634
658523,122.51516
658524,123.32184
658525,125.62712
658526,120.088165
658527,118.36868
658528,120.29903
658529,123.3767
658530,120.428925
658531,124.64153
658532,121.480225
658533,123.62896
658534,121.24756
658535,121.75241
658536,123.129974
658537,123.25622
658538,121.04601
658539,119.6035
658540,121.38991
658541,126.796936
658542,123.466415
658543,123.40213
658544,126.67031
658545,122.05172
658546,123.35325
658547,120.97969
658548,121.843185
658549,120.66204
658550,122.333755
658551,119.555626
658552,124.7019
658553,119.449425
658554,127.988266
658555,116.900925
658556,127.19086
658557,123.864815
658558,122.79763
658559,119.08967
658560,120.99049
658561,125.39759
658562,122.72866
658563,120.520935
658564,121.989
658565,123.78451
658566,123.23599
658567,123.1462
658568,120.848175
658569,123.207115
658570,122.93966
658571,121.74725
658572,123.66433
658573,119.26138
658574,122.00409
658575,123.207794
658576,120.65933
658577,119.10271
658578,117.87696
658579,120.90348
658580,123.24314
658581,117.67659
658582,121.20485
658583,120.45436
658584,122.50768
658585,120.61604
658586,123.33851
658587,126.41068
658588,123.925865
658589,122.78434
658590,121.67028
658591,121.82287
658592,123.95536
658593,120.937035
658594,120.76008
658595,125.333595
658596,118.60268
658597,120.78517
658598,125.09569
658599,121.15992
658600,128.39561
658601,121.432175
658602,120.132225
658603,127.370514
658604,120.37415
658605,124.24499
658606,121.77692
658607,119.98708
658608,123.4474
658609,121.267204
658610,125.538765
658611,120.58959
658612,125.283676
658613,121.84293
658614,121.29119
658615,118.254265
658616,124.41957
658617,121.46502
658618,121.794586
658619,122.215805
658620,123.1081
658621,121.99202
658622,120.5836
658623,119.73066
658624,123.5924
658625,117.71227
658626,119.941086
658627,117.4154
658628,121.78202
658629,124.37735
658630,123.00747
658631,124.64524
658632,123.690445
658633,122.29005
658634,123.736084
658635,121.06107
658636,127.190285
658637,123.932274
658638,122.12361
658639,123.354675
658640,121.491005
658641,119.93473
658642,120.85697
658643,118.078766
658644,117.551605
658645,121.99187
658646,117.066414
658647,122.29773
658648,120.22446
658649,119.77936
658650,121.99391
658651,124.192024
658652,118.06326
658653,121.831696
658654,121.684395
658655,125.34115
658656,124.30544
658657,123.10894
658658,121.96129
658659,124.8063
658660,125.455925
658661,123.38138
658662,126.84835
658663,121.81883
658664,125.152596
658665,124.204575
658666,122.435524
658667,123.53964
658668,121.54648
658669,119.49299
658670,121.6371
658671,120.66746
658672,120.331635
658673,122.28446
658674,120.49546
658675,126.85889
658676,121.64266
658677,119.12591
658678,120.998825
658679,118.82618
658680,123.628204
658681,122.02052
658682,121.561134
658683,124.58705
658684,122.03807
658685,122.90978
658686,123.24991
658687,123.469345
658688,121.496445
658689,120.176025
658690,120.66535
658691,123.24445
658692,121.64867
658693,123.322975
658694,120.03986
658695,119.850746
658696,122.09472
658697,120.95312
658698,123.68049
658699,127.04991
658700,122.83495
658701,119.684525
658702,118.00543
658703,121.079636
658704,121.65954
658705,118.65719
658706,125.79563
658707,118.5096
658708,121.13951
658709,121.07673
658710,121.877846
658711,121.05045
658712,125.15958
658713,124.52605
658714,117.4094
658715,122.11763
658716,123.05495
658717,122.8539
658718,118.78365
658719,120.29616
658720,120.57102
658721,121.98284
658722,121.189064
658723,122.426926
658724,118.29506
658725,118.01213
658726,123.2042
658727,121.47707
658728,119.05363
658729,123.67546
658730,121.74632
658731,123.68824
658732,118.87319
658733,121.826
658734,121.04319
658735,123.25193
658736,123.239296
658737,116.03325
658738,122.28737
658739,120.40544
658740,117.36583
658741,122.13691
658742,122.517845
658743,125.30306
658744,121.97257
658745,123.65775
658746,121.45809
658747,123.26602
658748,125.56529
658749,121.56015
658750,121.23226
658751,120.56031
658752,118.87906
658753,118.91121
658754,124.563545
658755,119.81135
658756,119.47629
658757,121.74787
658758,121.87762
658759,121.3649
658760,120.37837
658761,120.62313
658762,121.95655
658763,123.72092
658764,119.08408
658765,121.50599
658766,120.642525
658767,121.547516
658768,122.06296
658769,122.62383
658770,121.881134
658771,120.13643
658772,120.653
658773,121.725136
658774,122.103424
658775,123.230934
658776,121.87736
658777,122.0947
658778,124.07411
658779,121.94063
658780,118.54277
658781,121.58475
658782,125.66945
658783,124.60501
658784,122.324844
658785,120.9827
658786,122.316696
658787,126.243744
658788,123.85493
658789,120.72015
658790,119.83767
658791,127.01127
658792,125.58883
658793,123.322105
658794,121.97417
658795,122.75565
658796,120.372925
658797,121.35001
658798,124.216095
658799,124.403145
658800,123.821526
658801,116.1482
658802,125.19107
658803,121.80149
658804,124.99309
658805,124.21399
658806,122.34943
658807,119.156815
658808,121.54033
658809,122.15269
658810,123.86243
658811,124.351906
658812,121.16701
658813,117.81061
658814,118.88134
658815,122.643875
658816,120.32208
658817,121.33526
658818,126.23229
658819,120.59823
658820,121.1495
658821,124.98865
658822,120.791306
658823,119.36887
658824,122.04325
658825,119.105835
658826,122.28958
658827,122.91007
658828,124.8628
658829,123.68756
658830,120.306496
658831,124.8342
658832,121.28448
658833,123.687126
658834,119.341255
658835,123.26149
658836,121.857475
658837,127.38487
658838,120.62855
658839,121.4345
658840,122.0151
658841,124.52911
658842,118.73104
658843,124.25688
658844,118.39089
658845,117.42119
658846,124.17498
658847,121.2302
658848,121.200485
658849,122.234344
658850,117.73795
658851,124.05704
658852,120.30592
658853,124.97756
658854,121.644
658855,124.0581
658856,126.14804
658857,121.42345
658858,124.33748
658859,121.2061
658860,122.83953
658861,122.715126
658862,125.36886
658863,121.09725
658864,115.43359
658865,123.310585
658866,122.526405
658867,122.49871
658868,127.84586
658869,127.31846
658870,127.36264
658871,120.6281
658872,121.01826
658873,122.085754
658874,125.78486
658875,122.63955
658876,120.387764
658877,123.41386
658878,120.70751
658879,124.975464
658880,122.734024
658881,119.735596
658882,121.27705
658883,121.96732
658884,125.4633
658885,120.556244
658886,120.87771
658887,122.66784
658888,123.10066
658889,120.50546
658890,120.68822
658891,121.048454
658892,122.87862
658893,122.879135
658894,121.922844
658895,120.31434
658896,125.073265
658897,124.51971
658898,121.67646
658899,122.073105
658900,119.38312
658901,122.45424
658902,117.89006
658903,126.07653
658904,122.1812
658905,120.45489
658906,122.56384
658907,118.50435
658908,122.46156
658909,119.1734
658910,122.49753
658911,126.21381
658912,123.932816
658913,120.13458
658914,127.4814
658915,125.389565
658916,121.217354
658917,120.47365
658918,122.266266
658919,124.28723
658920,122.51079
658921,123.5633
658922,121.25271
658923,123.57377
658924,122.49169
658925,123.39213
658926,123.80364
658927,124.28444
658928,122.80114
658929,122.62811
658930,124.57156
658931,121.20996
658932,123.78149
658933,125.55579
658934,123.686005
658935,124.009026
658936,119.07207
658937,120.04478
658938,121.14967
658939,122.556
658940,121.8255
658941,119.79145
658942,123.564384
658943,120.3631
658944,123.929
658945,116.93965
658946,123.61604
658947,123.18977
658948,124.38448
658949,120.12087
658950,123.37501
658951,123.423325
658952,121.78064
658953,125.07384
658954,121.57595
658955,120.359344
658956,119.591705
658957,126.11723
658958,122.052895
658959,121.16174
658960,121.03263
658961,122.690796
658962,122.0724
658963,125.0169
658964,125.3971
658965,120.92551
658966,121.82169
658967,122.5176
658968,124.477974
658969,122.73241
658970,119.73093
658971,119.62632
658972,121.58368
658973,119.16221
658974,118.731285
658975,122.68252
658976,122.854
658977,124.54049
658978,120.30218
658979,120.17679
658980,123.349
658981,121.355774
658982,123.637535
658983,122.35825
658984,118.39227
658985,119.79171
658986,122.10438
658987,123.12441
658988,119.65129
658989,121.86691
658990,124.72675
658991,122.216545
658992,121.38714
658993,121.26012
658994,128.00746
658995,120.033264
658996,121.3594
658997,121.05607
658998,120.4933
658999,120.97719
659000,121.502464
659001,123.22608
659002,123.86812
659003,119.445045
659004,127.1428
659005,121.22269
659006,117.92594
659007,114.99834
659008,123.19804
659009,120.80318
659010,120.43241
659011,124.332855
659012,116.936844
659013,123.30812
659014,124.936264
659015,123.9332
659016,121.49734
659017,120.13389
659018,119.11185
659019,122.80976
659020,124.13584
659021,124.476875
659022,123.99802
659023,120.22641
659024,123.415886
659025,120.95765
659026,119.639885
659027,121.71786
659028,121.848335
659029,121.96931
659030,121.1532
659031,122.22791
659032,119.29052
659033,124.08609
659034,120.78553
659035,121.50728
659036,125.77393
659037,122.04858
659038,122.59191
659039,122.90297
659040,126.584274
659041,120.12008
659042,122.08644
659043,124.90394
659044,120.67328
659045,120.631546
659046,123.10163
659047,120.854095
659048,125.8367
659049,123.70531
659050,121.76028
659051,121.07564
659052,121.92838
659053,122.57679
659054,121.543495
659055,125.05253
659056,119.848885
659057,125.23023
659058,122.69509
659059,124.13449
659060,123.87621
659061,121.423485
659062,118.777145
659063,122.110306
659064,121.48899
659065,120.180084
659066,121.4877
659067,125.40514
659068,123.624245
659069,124.007385
659070,123.36223
659071,123.661964
659072,124.10538
659073,126.55708
659074,124.459984
659075,118.56347
659076,127.76829
659077,121.57896
